"accounting_id","Account Number","Transaction_ID","Post date","is_debit","Transaction Amount"
"3824","63500","725856","2024-08-05","1","175"
"3825","63500","725856","2024-08-05","1","175"
"3826","63500","725860","2024-08-05","1","10"
"3827","63500","725860","2024-08-05","1","10"
"3828","63510","725864","2024-08-05","1","70"
"3829","63510","725876","2024-08-05","1","10"
"3830","62200","725880","2024-08-05","1","50"
"3831","63510","725884","2024-08-05","1","60"
"3832","63650","726052","2024-08-05","1","825"
"3833","63650","726056","2024-08-05","1","850"
"3834","63500","726068","2024-08-05","1","65"
"3835","63500","726068","2024-08-05","1","65"
"3836","63500","726072","2024-08-05","1","45"
"3837","63500","726072","2024-08-05","1","45"
"3838","63500","726076","2024-08-05","1","25"
"3839","63500","726076","2024-08-05","1","25"
"3840","63500","726080","2024-08-05","1","45"
"3841","63500","726080","2024-08-05","1","45"
"3842","62200","726084","2024-08-05","1","15"
"3843","63510","726088","2024-08-05","1","15"
"3844","62200","726092","2024-08-05","1","10"
"3845","66070","720738","2024-05-31","1","450"
"3846","62800","722888","2024-06-27","1","35"
"3847","62800","722892","2024-06-27","1","35"
"3848","62800","722896","2024-06-27","1","18"
"3849","62800","722900","2024-06-27","1","101"
"3850","66070","699337","2023-11-30","1","1267.63"
"3851","68100","699362","2023-11-30","1","483.5"
"3852","68100","699364","2023-11-30","1","197.22"
"3853","64400","699470","2023-11-30","1","2836.91"
"3854","62100","700680","2023-12-31","1","5.7"
"3855","67200","702612","2023-11-30","1","12.57"
"3856","67200","702621","2023-11-30","1","2097.4"
"3857","67200","703375","2023-12-31","1","7.78"
"3858","67200","703384","2023-12-31","1","1526.14"
"3859","64400","703977","2023-12-31","0","-378.75"
"3860","62500","704632","2024-01-31","1","18.18"
"3861","66070","705231","2023-12-31","1","1267.63"
"3862","68100","705256","2023-12-31","1","483.5"
"3863","68100","705258","2023-12-31","1","197.22"
"3864","62100","706374","2024-01-31","1","0.11"
"3865","64400","706467","2024-01-31","0","-1837.57"
"3866","62500","706815","2024-02-29","1","17.88"
"3867","62100","706838","2024-02-29","1","25.18"
"3868","64400","707272","2024-02-29","0","-1282.06"
"3869","62500","710608","2024-03-31","1","19.95"
"3870","62100","710630","2024-03-31","1","5.91"
"3871","66070","710937","2024-01-31","1","1267.63"
"3872","68100","710962","2024-01-31","1","483.5"
"3873","68100","710964","2024-01-31","1","197.22"
"3874","66070","710998","2024-02-29","1","1267.63"
"3875","68100","711023","2024-02-29","1","483.5"
"3876","68100","711025","2024-02-29","1","197.22"
"3877","64400","711140","2024-03-31","0","-23.68"
"3878","48000","713323","2023-09-30","1","1500"
"3879","42400","713324","2023-09-30","0","-1500"
"3880","42215","713385","2024-01-31","0","-29855.67"
"3881","42300","713386","2024-01-31","0","-1292.06"
"3882","67200","713710","2024-01-31","1","1323.56"
"3883","67200","715408","2024-02-29","1","6.84"
"3884","67200","715417","2024-02-29","1","2366.77"
"3885","42215","715476","2024-02-29","0","-52089.18"
"3886","42300","715477","2024-02-29","0","-2452.43"
"3887","42215","715777","2024-03-31","0","-50467.59"
"3888","42300","715778","2024-03-31","0","-1965.53"
"3889","67200","716028","2024-03-31","1","4.13"
"3890","67200","716041","2024-03-31","1","2415.7"
"3891","66070","716285","2024-03-31","1","1267.63"
"3892","68100","716310","2024-03-31","1","483.5"
"3893","68100","716312","2024-03-31","1","197.22"
"3894","62500","717509","2024-04-30","1","18.25"
"3895","64400","717537","2024-04-30","0","-716.64"
"3896","42215","718700","2024-04-30","0","-70572.03"
"3897","42300","718701","2024-04-30","0","-3280.73"
"3898","62100","719059","2024-04-30","1","5.38"
"3899","66070","719108","2024-04-30","1","1724"
"3900","68100","719135","2024-04-30","1","483.5"
"3901","68100","719137","2024-04-30","1","197.22"
"3902","42400","719421","2024-04-30","0","-1500"
"3903","42400","719427","2024-04-30","0","-1500"
"3904","42400","719431","2024-04-30","0","-1500"
"3905","62002","719435","2024-04-30","0","-63"
"3906","42400","719437","2024-04-30","0","-58.31"
"3907","67200","719890","2024-04-30","1","34.89"
"3908","67200","719899","2024-04-30","1","290.58"
"3909","62500","721564","2024-05-31","1","18.16"
"3910","64400","721753","2024-05-31","0","-2612.34"
"3911","42215","721957","2024-05-31","0","-45776.34"
"3912","42300","721958","2024-05-31","0","-2322.9"
"3913","67200","722120","2024-05-31","1","6.7"
"3914","67200","722129","2024-05-31","1","2198.74"
"3915","66070","722662","2024-05-31","1","1724"
"3916","68100","722689","2024-05-31","1","597.18"
"3917","64400","724251","2024-06-30","1","4023.97"
"3918","66070","724440","2024-06-30","0","-912.78"
"3919","68100","724466","2024-06-30","1","597.18"
"3920","62500","725184","2024-06-30","1","18.36"
"3921","42300","726480","2024-06-30","0","-1385.49"
"3922","42215","726481","2024-06-30","0","-21537.32"
"3923","67200","727474","2024-06-30","1","7.71"
"3924","67200","727483","2024-06-30","1","957"
"3925","66070","728951","2024-06-30","1","1331.06"
"3926","64400","729597","2024-07-31","0","-313.06"
"3927","62500","729664","2024-07-31","1","18.56"
"3928","51026","674582","2023-04-30","1","567.9"
"3929","51032","674624","2023-04-30","0","-567.9"
"3930","51071","674629","2023-04-30","0","-15.9"
"3931","51026","679264","2023-05-31","1","46.83"
"3932","51026","679265","2023-06-01","0","-46.83"
"3933","51026","679299","2023-05-31","1","312.19"
"3934","51032","679343","2023-05-31","0","-312.19"
"3935","51071","679347","2023-05-31","0","-8.74"
"3936","51026","684736","2023-06-30","1","29.74"
"3937","51032","684776","2023-06-30","0","-29.74"
"3938","51071","684778","2023-06-30","0","-0.83"
"3939","51026","684816","2023-06-30","1","7.44"
"3940","51026","684817","2023-07-01","0","-7.44"
"3941","51026","698050","2023-10-31","1","300.42"
"3942","51032","698092","2023-10-31","0","-300.42"
"3943","51071","698098","2023-10-31","0","-13.07"
"3944","51026","698141","2023-10-31","1","30.04"
"3945","51026","698142","2023-11-01","0","-30.04"
"3946","51026","705342","2023-11-30","1","477.51"
"3947","51032","705385","2023-11-30","0","-477.51"
"3948","51071","705391","2023-11-30","0","-20.77"
"3949","51026","705433","2023-11-30","1","95.5"
"3950","51026","705434","2023-12-01","0","-95.5"
"3951","51026","705495","2023-12-31","1","208.72"
"3952","51032","705537","2023-12-31","0","-208.72"
"3953","51071","705543","2023-12-31","0","-8.56"
"3954","51026","705583","2023-12-31","1","52.18"
"3955","51026","705584","2024-01-01","0","-52.18"
"3956","51026","710081","2024-01-31","1","1736.06"
"3957","51032","710124","2024-01-31","0","-1736.06"
"3958","51071","710129","2024-01-31","0","-75.55"
"3959","51026","710173","2024-01-31","1","694.42"
"3960","51026","710174","2024-02-01","0","-694.42"
"3961","51026","710401","2024-02-29","1","1565.3"
"3962","51032","710446","2024-02-29","0","-1565.3"
"3963","51071","710452","2024-02-29","0","-64.87"
"3964","51026","710495","2024-02-29","1","626.12"
"3965","51026","710496","2024-03-01","0","-626.12"
"3966","51026","713646","2024-03-30","1","2227.28"
"3967","51032","713688","2024-03-30","0","-2227.28"
"3968","51071","713694","2024-03-30","0","-85.3"
"3969","51026","719632","2024-04-30","1","255.51"
"3970","51026","719633","2024-05-01","0","-255.51"
"3971","51026","719697","2024-04-30","1","2555.13"
"3972","51032","719738","2024-04-30","0","-2555.13"
"3973","51071","719743","2024-04-30","0","-69.74"
"3974","51026","722425","2024-05-31","1","594.23"
"3975","51032","722466","2024-05-31","0","-594.23"
"3976","51071","722471","2024-05-31","0","-24.74"
"3977","51026","725229","2024-05-31","1","148.56"
"3978","51026","725230","2024-06-01","0","-148.56"
"3979","51070","732595","2024-07-31","1","688.25"
"3980","51070","732777","2024-07-31","1","423.88"
"3981","51070","732778","2024-08-01","0","-423.88"
"3982","51070","736876","2024-08-31","1","1217.7"
"3983","51070","737019","2024-08-31","1","964.6"
"3984","51070","737020","2024-09-01","0","-964.6"
"3985","51070","739331","2024-09-30","1","1108.78"
"3986","51070","739404","2024-09-30","1","878.33"
"3987","51070","739405","2024-10-01","0","-878.33"
"3988","51070","622000","2022-01-31","1","5.41"
"3989","51070","622040","2022-01-31","1","4.99"
"3990","51070","622041","2022-02-01","0","-4.99"
"3991","51070","623794","2022-02-28","1","154.94"
"3992","51070","623873","2022-02-28","1","143.02"
"3993","51070","623874","2022-03-01","0","-143.02"
"3994","51070","627863","2022-03-31","1","545.28"
"3995","51070","627939","2022-03-31","1","755.04"
"3996","51070","627940","2022-04-01","0","-755.04"
"3997","51070","633436","2022-04-30","1","723.5"
"3998","51070","635784","2022-05-31","1","422.62"
"3999","51070","635855","2022-05-31","1","130.04"
"4000","51070","635856","2022-06-01","0","-130.04"
"4001","51070","639825","2022-06-30","1","287.06"
"4002","51070","639889","2022-06-30","1","176.64"
"4003","51070","639890","2022-07-01","0","-176.64"
"4004","51070","646587","2022-07-31","1","213.8"
"4005","51070","646588","2022-08-01","0","-213.8"
"4006","51070","646752","2022-07-31","1","486.37"
"4007","51070","646805","2022-08-31","1","500.78"
"4008","51070","647443","2022-08-31","1","352.21"
"4009","51070","647444","2022-09-01","0","-352.21"
"4010","51070","652393","2022-09-30","1","685.7"
"4011","51070","652471","2022-09-30","1","602.82"
"4012","51070","652472","2022-10-01","0","-602.82"
"4013","51070","652521","2022-10-31","1","1083.12"
"4014","51070","652599","2022-10-31","1","95.23"
"4015","51070","652600","2022-11-01","0","-95.23"
"4016","51070","655702","2022-11-30","1","646.23"
"4017","51070","655769","2022-11-30","1","170.45"
"4018","51070","655770","2022-12-01","0","-170.45"
"4019","51070","658809","2022-12-31","1","507.32"
"4020","51070","658884","2022-12-31","1","223.02"
"4021","51070","658885","2023-01-01","0","-223.02"
"4022","51070","663413","2023-01-31","1","102.07"
"4023","51070","663486","2023-01-31","1","62.78"
"4024","51070","663487","2023-02-01","0","-62.78"
"4025","51070","666731","2023-02-28","1","683.59"
"4026","51070","666808","2023-02-28","1","420.66"
"4027","51070","666809","2023-03-01","0","-420.66"
"4028","51070","669921","2023-03-31","1","754.71"
"4029","51070","669994","2023-03-31","1","663.52"
"4030","51070","669995","2023-04-01","0","-663.52"
"4031","51070","674597","2023-04-30","1","1186.96"
"4032","51070","679212","2023-05-31","1","155.71"
"4033","51070","679213","2023-06-01","0","-155.71"
"4034","51070","679314","2023-05-31","1","584.91"
"4035","51070","684749","2023-06-30","1","376.19"
"4036","51070","684836","2023-06-30","1","165.59"
"4037","51070","684837","2023-07-01","0","-165.59"
"4038","51070","686619","2023-07-31","1","410.5"
"4039","51070","686688","2023-07-31","1","226.5"
"4040","51070","686689","2023-08-01","0","-226.5"
"4041","51070","689193","2023-08-31","1","452.44"
"4042","51070","689263","2023-08-31","1","374.42"
"4043","51070","689264","2023-09-01","0","-374.42"
"4044","51070","693641","2023-09-30","1","1284.79"
"4045","51070","698065","2023-10-31","1","941.42"
"4046","51070","698165","2023-10-31","1","173.14"
"4047","51070","698166","2023-11-01","0","-173.14"
"4048","51070","705358","2023-11-30","1","874.23"
"4049","51070","705459","2023-11-30","1","321.55"
"4050","51070","705460","2023-12-01","0","-321.55"
"4051","51070","705510","2023-12-31","1","603.62"
"4052","51070","705607","2023-12-31","1","277.79"
"4053","51070","705608","2024-01-01","0","-277.79"
"4054","51070","710097","2024-01-31","1","332.88"
"4055","51070","710199","2024-01-31","1","244.86"
"4056","51070","710200","2024-02-01","0","-244.86"
"4057","51070","710418","2024-02-29","1","960.32"
"4058","51070","710521","2024-02-29","1","720.21"
"4059","51070","710522","2024-03-01","0","-720.21"
"4060","51070","713661","2024-03-30","1","1234.14"
"4061","51070","719656","2024-04-30","1","188.39"
"4062","51070","719657","2024-05-01","0","-188.39"
"4063","51070","719712","2024-04-30","1","982.93"
"4064","51070","722441","2024-05-31","1","812.92"
"4065","51070","724974","2024-06-30","1","505.9"
"4066","51070","725039","2024-06-30","1","232.62"
"4067","51070","725040","2024-07-01","0","-232.62"
"4068","51070","725255","2024-05-31","1","374.27"
"4069","51070","725256","2024-06-01","0","-374.27"
"4070","51025","729681","2024-07-31","1","2783.66"
"4071","51025","732579","2024-07-31","1","13628.92"
"4072","51025","732753","2024-07-31","1","5298.47"
"4073","51025","732754","2024-08-01","0","-5298.47"
"4074","51025","736862","2024-08-31","1","24114.97"
"4075","51025","736967","2024-08-31","1","1151.29"
"4076","51025","736995","2024-08-31","1","12057.49"
"4077","51025","736996","2024-09-01","0","-12057.49"
"4078","51025","737425","2024-09-30","1","300"
"4079","51025","739316","2024-09-30","1","21958.26"
"4080","51025","739378","2024-09-30","1","10979.13"
"4081","51025","739379","2024-10-01","0","-10979.13"
"4082","51025","621999","2022-01-31","1","208.08"
"4083","51025","622020","2022-01-31","1","62.42"
"4084","51025","622021","2022-02-01","0","-62.42"
"4085","51025","623776","2022-02-28","1","5959.24"
"4086","51025","623845","2022-02-28","1","1787.77"
"4087","51025","623846","2022-03-01","0","-1787.77"
"4088","51025","627846","2022-03-31","1","20973.2"
"4089","51025","627913","2022-03-31","1","9437.94"
"4090","51025","627914","2022-04-01","0","-9437.94"
"4091","51025","633422","2022-04-30","1","27829.57"
"4092","51025","635767","2022-05-31","1","16254.98"
"4093","51025","635829","2022-05-31","1","1625.5"
"4094","51025","635830","2022-06-01","0","-1625.5"
"4095","51025","639811","2022-06-30","1","11040.15"
"4096","51025","639869","2022-06-30","1","2208.03"
"4097","51025","639870","2022-07-01","0","-2208.03"
"4098","51025","645302","2022-07-31","0","-7122.85"
"4099","51025","645306","2022-07-31","0","-199.63"
"4100","51025","646567","2022-07-31","1","2672.52"
"4101","51025","646568","2022-08-01","0","-2672.52"
"4102","51025","646739","2022-07-31","1","10690.08"
"4103","51025","646792","2022-08-31","1","11006.41"
"4104","51025","647423","2022-08-31","1","4402.56"
"4105","51025","647424","2022-09-01","0","-4402.56"
"4106","51025","647464","2022-08-31","0","-5710.33"
"4107","51025","647468","2022-08-31","0","-1636.56"
"4108","51025","651881","2022-10-31","0","-526.69"
"4109","51025","652376","2022-09-30","1","15070.58"
"4110","51025","652443","2022-09-30","1","7535.29"
"4111","51025","652444","2022-10-01","0","-7535.29"
"4112","51025","652505","2022-10-31","1","23806.35"
"4113","51025","652571","2022-10-31","1","1190.32"
"4114","51025","652572","2022-11-01","0","-1190.32"
"4115","51025","655481","2022-11-30","0","-1203.8"
"4116","51025","655687","2022-11-30","1","14204.57"
"4117","51025","655743","2022-11-30","1","2130.69"
"4118","51025","655744","2022-12-01","0","-2130.69"
"4119","51025","658792","2022-12-31","1","11150.99"
"4120","51025","658858","2022-12-31","1","2787.75"
"4121","51025","658859","2023-01-01","0","-2787.75"
"4122","51025","662761","2023-01-31","0","-543.68"
"4123","51025","663397","2023-01-31","1","2242.25"
"4124","51025","663460","2023-01-31","1","784.79"
"4125","51025","663461","2023-02-01","0","-784.79"
"4126","51025","666715","2023-02-28","1","15023.69"
"4127","51025","666780","2023-02-28","1","5258.29"
"4128","51025","666781","2023-03-01","0","-5258.29"
"4129","51025","667291","2023-02-28","0","-1061.88"
"4130","51025","667293","2023-02-28","0","-696.84"
"4131","51025","669800","2023-03-31","0","-2502.56"
"4132","51025","669802","2023-03-31","0","-63.71"
"4133","51025","669905","2023-03-31","1","16588.11"
"4134","51025","669968","2023-03-31","1","8294.06"
"4135","51025","669969","2023-04-01","0","-8294.06"
"4136","51025","674576","2023-04-30","1","25737.62"
"4137","51025","679250","2023-05-31","1","1899.58"
"4138","51025","679251","2023-06-01","0","-1899.58"
"4139","51025","679292","2023-05-31","1","12663.88"
"4140","51025","684730","2023-06-30","1","8249.99"
"4141","51025","684804","2023-06-30","1","2062.5"
"4142","51025","684805","2023-07-01","0","-2062.5"
"4143","51025","685032","2023-06-30","0","-4655.29"
"4144","51025","685034","2023-06-30","0","-1455.65"
"4145","51025","686604","2023-07-31","1","9437.63"
"4146","51025","686664","2023-07-31","1","2831.29"
"4147","51025","686665","2023-08-01","0","-2831.29"
"4148","51025","689178","2023-08-31","1","10400.53"
"4149","51025","689239","2023-08-31","1","4680.24"
"4150","51025","689240","2023-09-01","0","-4680.24"
"4151","51025","693622","2023-09-30","1","29536.51"
"4152","51025","693863","2023-09-30","0","-3577.86"
"4153","51025","693865","2023-09-30","0","-126.49"
"4154","51025","693869","2023-09-30","0","-1355.25"
"4155","51025","698043","2023-10-31","1","21341.78"
"4156","51025","698127","2023-10-31","1","2134.18"
"4157","51025","698128","2023-11-01","0","-2134.18"
"4158","51025","705335","2023-11-30","1","19619.46"
"4159","51025","705419","2023-11-30","1","3923.89"
"4160","51025","705420","2023-12-01","0","-3923.89"
"4161","51025","705488","2023-12-31","1","13680.98"
"4162","51025","705569","2023-12-31","1","3420.25"
"4163","51025","705570","2024-01-01","0","-3420.25"
"4164","51025","710074","2024-01-31","1","5915.94"
"4165","51025","710159","2024-01-31","1","2366.38"
"4166","51025","710160","2024-02-01","0","-2366.38"
"4167","51025","710394","2024-02-29","1","20941.14"
"4168","51025","710481","2024-02-29","1","8376.46"
"4169","51025","710482","2024-03-01","0","-8376.46"
"4170","51025","713639","2024-03-30","1","26411.17"
"4171","51025","719418","2024-04-30","1","271.05"
"4172","51025","719422","2024-04-30","1","632.45"
"4173","51025","719424","2024-04-30","1","772.48"
"4174","51025","719428","2024-04-30","1","252.98"
"4175","51025","719440","2024-04-30","1","167.13"
"4176","51025","719620","2024-04-30","1","2099.34"
"4177","51025","719621","2024-05-01","0","-2099.34"
"4178","51025","719691","2024-04-30","1","20993.41"
"4179","51025","721766","2024-05-31","1","162.63"
"4180","51025","721768","2024-05-31","1","451.75"
"4181","51025","721770","2024-05-31","1","469.82"
"4182","51025","722420","2024-05-31","1","18119.39"
"4183","51025","724410","2024-06-30","1","255.5"
"4184","51025","724412","2024-06-30","1","2825.89"
"4185","51025","724960","2024-06-30","1","11630.76"
"4186","51025","725017","2024-06-30","1","2907.69"
"4187","51025","725018","2024-07-01","0","-2907.69"
"4188","51025","725217","2024-05-31","1","4529.85"
"4189","51025","725218","2024-06-01","0","-4529.85"
"4190","51095","619990","2021-12-31","1","19.82"
"4191","51095","619992","2021-12-31","1","36.32"
"4192","58000","622001","2022-01-31","1","19.22"
"4193","55000","642194","2022-06-30","1","218.09"
"4194","58000","645303","2022-07-31","0","-641.06"
"4195","58000","645307","2022-07-31","0","-17.97"
"4196","58000","647465","2022-08-31","0","-513.93"
"4197","58000","647469","2022-08-31","0","-147.29"
"4198","58000","651882","2022-10-31","0","-47.4"
"4199","58000","655482","2022-11-30","0","-108.34"
"4200","51095","655645","2022-11-30","1","16.99"
"4201","58000","669940","2023-03-31","1","1369.23"
"4202","58000","674616","2023-04-30","1","2170.56"
"4203","58000","698083","2023-10-31","1","2733.07"
"4204","58000","705376","2023-11-30","1","2537.93"
"4205","58000","705528","2023-12-31","1","1753.98"
"4206","51020","710066","2024-01-31","1","830.52"
"4207","51060","710089","2024-01-31","1","36.12"
"4208","58000","710115","2024-01-31","1","1071.21"
"4209","51020","710143","2024-01-31","1","332.21"
"4210","51020","710144","2024-02-01","0","-332.21"
"4211","51060","710183","2024-01-31","1","26.58"
"4212","51060","710184","2024-02-01","0","-26.58"
"4213","51020","710387","2024-02-29","1","503.33"
"4214","51060","710411","2024-02-29","1","21.89"
"4215","58000","710437","2024-02-29","1","2903.51"
"4216","51020","710467","2024-02-29","1","201.33"
"4217","51020","710468","2024-03-01","0","-201.33"
"4218","51060","710507","2024-02-29","1","16.11"
"4219","51060","710508","2024-03-01","0","-16.11"
"4220","58000","713679","2024-03-30","1","3615.18"
"4221","58000","719730","2024-04-30","1","2968.8"
"4222","58000","722458","2024-05-31","1","2363.1"
"4223","58000","724989","2024-06-30","1","1468.78"
"4224","58000","732613","2024-07-31","1","1732.66"
"4225","58000","736892","2024-08-31","1","3065.76"
"4226","58000","739348","2024-09-30","1","2791.57"
"4227","56000","609235","2021-09-30","1","22.71"
"4228","56000","612922","2021-10-31","1","51.9"
"4229","56000","614876","2021-11-30","1","34.6"
"4230","56000","617501","2021-12-31","1","34.6"
"4231","56000","620877","2022-01-31","1","50.99"
"4232","56000","622774","2022-02-28","1","33.8"
"4233","56000","626048","2022-03-31","1","33.8"
"4234","56000","629338","2022-04-30","1","55.16"
"4235","56000","635419","2022-05-31","1","64.88"
"4236","56000","637639","2022-06-30","1","93.42"
"4237","55000","639047","2022-06-30","1","2765.58"
"4238","55000","639059","2022-06-30","1","6289.27"
"4239","52080","640491","2022-06-30","1","4789.26"
"4240","56000","642085","2022-07-31","1","73.6"
"4241","56000","645647","2022-08-31","1","73.6"
"4242","56000","645662","2022-09-30","1","73.6"
"4243","56000","650991","2022-10-31","1","73.33"
"4244","56000","654240","2022-11-30","1","73.6"
"4245","56000","658556","2022-12-31","1","110.4"
"4246","56000","661085","2023-01-31","1","73.84"
"4247","55000","661583","2023-01-31","1","241.77"
"4248","56000","664806","2023-02-28","1","74.08"
"4249","56000","668389","2023-03-31","1","1299.08"
"4250","56000","671509","2023-04-30","1","1233.96"
"4251","55000","674545","2023-04-30","1","7484.11"
"4252","56000","675252","2023-05-31","1","1254.1"
"4253","56000","680752","2023-06-30","1","1264.57"
"4254","52080","681951","2023-06-30","0","-4789.26"
"4255","52080","681965","2023-06-30","1","7729.45"
"4256","55000","683756","2023-06-30","1","5824.91"
"4257","56000","684473","2023-07-31","1","773.13"
"4258","56000","685915","2023-06-30","1","4015.53"
"4259","56000","687227","2023-08-31","1","1223.53"
"4260","56000","691152","2023-09-30","1","1462.21"
"4261","56000","695688","2023-10-31","1","992.88"
"4262","56000","699270","2023-11-30","1","1721.37"
"4263","56000","700941","2023-12-31","1","1302.28"
"4264","56000","704599","2024-01-31","1","1392.41"
"4265","56000","707254","2024-02-29","1","1140.79"
"4266","56000","710897","2024-03-31","1","1411.67"
"4267","56000","717341","2024-04-30","1","1390.42"
"4268","56000","721636","2024-05-31","1","2084.01"
"4269","56000","724174","2024-06-30","1","1513.39"
"4270","55000","728207","2024-06-30","1","3167.87"
"4271","55000","728231","2024-06-30","1","4787.31"
"4272","56000","728438","2024-07-30","1","675.15"
"4273","52080","728722","2024-06-30","0","-7729.45"
"4274","52080","728737","2024-06-30","1","5094.81"
"4275","56000","735725","2024-08-31","1","611.23"
"4276","56000","737218","2024-09-30","1","626.12"
"4277","56000","739559","2024-10-31","1","626.92"
"4278","56000","739582","2024-11-30","1","599.24"
"4279","54000","728459","2024-07-30","1","4110.43"
"4280","54000","728484","2024-07-30","1","614.44"
"4281","54000","735746","2024-08-31","1","3007.17"
"4282","54000","735755","2024-08-31","0","-1395.83"
"4283","54000","735773","2024-08-31","1","319.01"
"4284","54000","735785","2024-08-31","0","-185.72"
"4285","54000","737158","2024-09-30","1","367.89"
"4286","54000","737187","2024-09-30","1","2364.48"
"4287","54000","737198","2024-09-30","0","-1228.07"
"4288","54000","739434","2024-10-31","1","3637.48"
"4289","54000","739445","2024-10-31","1","1273"
"4290","54000","739462","2024-11-30","1","3637.48"
"4291","54000","739484","2024-12-31","1","3637.48"
"4292","54000","739508","2024-10-31","1","543.06"
"4293","54000","739520","2024-10-31","1","175.17"
"4294","54000","739536","2024-11-30","1","543.06"
"4295","54000","740204","2024-12-31","1","543.06"
"4296","54000","626585","2022-03-31","0","-41.52"
"4297","54000","647023","2022-09-30","0","-1757.81"
"4298","54000","680736","2023-06-30","0","-49.12"
"4299","54000","684499","2023-07-31","0","-1075.77"
"4300","54000","699227","2023-11-30","0","-1969.96"
"4301","54000","699253","2023-11-30","0","-222.21"
"4302","54000","710855","2024-03-31","0","-472.84"
"4303","54000","710880","2024-03-31","0","-122.47"
"4304","54000","614957","2021-11-30","1","1290.4"
"4305","54000","619005","2021-11-30","1","1899.42"
"4306","54000","619052","2021-12-31","1","1290.4"
"4307","54000","619070","2022-01-31","1","1290.4"
"4308","54000","619316","2021-10-31","1","243.9"
"4309","54000","619324","2021-10-31","1","115.55"
"4310","54000","619335","2021-11-30","1","243.9"
"4311","54000","619349","2021-12-31","1","243.9"
"4312","54000","619370","2022-01-31","1","243.9"
"4313","54000","623063","2022-02-28","1","243.9"
"4314","54000","623080","2022-02-28","1","1290.4"
"4315","54000","626577","2022-03-31","1","223.93"
"4316","54000","626597","2022-03-31","1","1626.08"
"4317","54000","626604","2022-03-31","1","335.68"
"4318","54000","629357","2022-04-30","1","1626.08"
"4319","54000","629377","2022-04-30","1","223.93"
"4320","54000","635974","2022-05-31","1","393.37"
"4321","54000","635981","2022-05-31","1","169.44"
"4322","54000","635996","2022-05-31","1","1626.08"
"4323","54000","637672","2022-06-30","1","393.37"
"4324","54000","637693","2022-06-30","1","3362.58"
"4325","54000","637700","2022-06-30","1","3473"
"4326","54000","646969","2022-07-31","1","4583.66"
"4327","54000","646976","2022-07-31","1","3663.24"
"4328","54000","646990","2022-08-31","1","4718.49"
"4329","54000","647013","2022-09-30","1","2960.68"
"4330","54000","647041","2022-07-31","1","393.37"
"4331","54000","647063","2022-08-31","1","434.76"
"4332","54000","647087","2022-09-30","1","540.32"
"4333","54000","647098","2022-09-30","1","105.56"
"4334","54000","652767","2022-10-31","1","2960.68"
"4335","54000","652791","2022-10-31","1","540.32"
"4336","54000","654255","2022-11-30","1","2960.68"
"4337","54000","654476","2022-11-30","1","540.32"
"4338","54000","658646","2022-12-31","1","2960.68"
"4339","54000","658667","2022-12-31","1","540.32"
"4340","54000","661424","2023-01-31","1","2960.68"
"4341","54000","661468","2023-01-31","1","540.32"
"4342","54000","664701","2023-02-28","1","540.32"
"4343","54000","664725","2023-02-28","1","2960.68"
"4344","54000","668133","2023-03-31","1","552.94"
"4345","54000","668142","2023-03-31","1","88.34"
"4346","54000","669029","2023-03-31","1","2960.68"
"4347","54000","671524","2023-04-30","1","2960.68"
"4348","54000","672062","2023-04-30","1","552.94"
"4349","54000","675209","2023-05-31","1","2960.68"
"4350","54000","675230","2023-05-31","1","552.94"
"4351","54000","680571","2023-06-30","1","2960.68"
"4352","54000","680727","2023-06-30","1","432.82"
"4353","54000","684492","2023-07-31","1","1884.91"
"4354","54000","684527","2023-07-31","1","432.82"
"4355","54000","687179","2023-08-31","1","2078.62"
"4356","54000","687202","2023-08-31","1","448.66"
"4357","54000","687211","2023-08-31","1","36.49"
"4358","54000","691430","2023-09-30","1","4048.58"
"4359","54000","691442","2023-09-30","1","1969.96"
"4360","54000","691459","2023-09-30","1","509.22"
"4361","54000","691473","2023-09-30","1","60.56"
"4362","54000","695708","2023-10-31","1","4521.42"
"4363","54000","695717","2023-10-31","1","945.68"
"4364","54000","696066","2023-10-31","1","617.21"
"4365","54000","696075","2023-10-31","1","215.98"
"4366","54000","699219","2023-11-30","1","2551.46"
"4367","54000","699243","2023-11-30","1","426.38"
"4368","54000","700894","2023-12-31","1","2551.46"
"4369","54000","700917","2023-12-31","1","480.28"
"4370","54000","704441","2024-01-31","1","2551.46"
"4371","54000","704464","2024-01-31","1","607.57"
"4372","54000","704472","2024-01-31","1","127.29"
"4373","54000","707063","2024-02-29","1","3997.89"
"4374","54000","707071","2024-02-29","1","2892.86"
"4375","54000","707149","2024-02-29","1","607.57"
"4376","54000","710847","2024-03-31","1","3525.05"
"4377","54000","710871","2024-03-31","1","499.58"
"4378","54000","717362","2024-04-30","1","3525.05"
"4379","54000","717387","2024-04-30","1","499.58"
"4380","54000","717398","2024-04-30","1","114.86"
"4381","54000","721587","2024-05-31","1","4110.43"
"4382","54000","721597","2024-05-31","1","1170.76"
"4383","54000","721612","2024-05-31","1","614.44"
"4384","54000","724197","2024-06-30","1","614.44"
"4385","54000","724222","2024-06-30","1","4110.43"
"4386","52020","610026","2021-09-30","1","5988.47"
"4387","52020","610027","2021-10-01","0","-5988.47"
"4388","52020","614904","2021-11-30","1","1330.77"
"4389","52020","614905","2021-12-01","0","-1330.77"
"4390","52020","619819","2021-12-31","1","3326.93"
"4391","52020","619820","2022-01-01","0","-3326.93"
